,date,tweet_id,text,username
0,2022-11-22 17:54:51+00:00,1595113596853579776,@Michael_USA20 Trump got so much of the stuff done that the rinos said they would do if elected. They had no intention on getting any of that stuff done.,DonnyP1965
1,2022-11-22 17:54:51+00:00,1595113595201019904,@atensnut Never Pence. Trump!,Abscondo
2,2022-11-22 17:54:50+00:00,1595113589790343170,"@RepThomasMassie Trump's balls just shrivelled up inside his body
https://t.co/E3fuUbmMeK",DavidField15
3,2022-11-22 17:54:50+00:00,1595113589005754369,"Newt Gingrich sur Trump: «il n'a pas reçu les initiations, ne fait pas partie des sociétés secrètes». https://t.co/3QnnI7JWta",Lolo_Resistante
4,2022-11-22 17:54:49+00:00,1595113588280393729,@ann_tressler @ckenchington @ladbible Try it you might lighten up. Replying on every thread defending the country that elected trump. Ye daft cunt.,BenJohnthepooty
5,2022-11-22 17:54:49+00:00,1595113586736578560,@marklevinshow Amazing how MAGA doesn't care Trump had 3 campaign manager indicted and/or found guilty of sex trafficking children.,PatrckSteve
6,2022-11-22 17:54:49+00:00,1595113585415720961,Trump is one of the top 5 funniest ppl ever https://t.co/QAjlYzFTGI,bajan_htes
7,2022-11-22 17:54:48+00:00,1595113582995582976,@MSNBC You are just wishful thinking Trump hate,whgwords
8,2022-11-22 17:54:48+00:00,1595113582760296448,"@MingGao26 Two NY/trump org cases going on @ once:
Marzars
https://t.co/5DY9xr5re1",AShoutOutfromMN
9,2022-11-22 17:54:48+00:00,1595113581720539136,@JeanRomanik Trump voters https://t.co/8qBaGtIa2I,FMalaclypse
10,2022-11-22 17:54:48+00:00,1595113581099745280,It wasn’t trivial. The media used Trump’s support for Fauci to undermine Florida’s reopening. https://t.co/XnQQOVg84J,MaxNordau
11,2022-11-22 17:54:47+00:00,1595113579287834624,"pay ur taxes, stop cheating the irs and u wont go to jail! also these two r going to prison for tax feud but trump isnt? wtf? https://t.co/xmwf0kBwg0",npcj3600
12,2022-11-22 17:54:47+00:00,1595113577412583424,@AWeissmann_ Is there any legal advantage to Trump being charged now versus later? I'm trying to figure out the strategy here and coming up blank.,ChuckMcManis
13,2022-11-22 17:54:47+00:00,1595113576288890881,"@atrupar Maybe the most grotesque thing about Kari Lake is that she would do literally anything Trump told her to.

Anything.

Ew.",LMM1062
14,2022-11-22 17:54:46+00:00,1595113576167276544,Harvard Law professor explains why the new special prosecutor is Trump's worst nightmare https://t.co/MdZ7Ov4mCz,LouiseGisele17
15,2022-11-22 17:54:46+00:00,1595113575261310976,"@WSJ @WSJopinion @AllysiaFinley What a low blow to take on Donald Trump in this tweet, Washington Journal, Trump was &amp; will be again the best President that the United States has ever had, relating him in this tweet, just shows how Bias The Washington Journal is. I hope you guys collapse like the crypto market!",SunsetfilmMusic
16,2022-11-22 17:54:46+00:00,1595113574896394242,@AnnCoulter And Biteme kept him!  Trump can’t win…he didn’t fire Fraudci to keep libocrites happy but he should of…,MBrady1972
17,2022-11-22 17:54:46+00:00,1595113573742960641,Garland’s appointment of a Special Counsel actually PROTECTS the Trump investigations from being defunded because Special Counsel isn’t funded through congressional appropriation. It’s funded from a permanent Treasury fund controlled by Garland. https://t.co/Qleo0sPDdf,Michele6360
18,2022-11-22 17:54:46+00:00,1595113573164126209,"@DashDobrofsky Now find all the threats against trump, then we’ll talk.",oblin77381447
19,2022-11-22 17:54:45+00:00,1595113569863237632,@SenTedCruz It's amazing how he says it with a straight face. This is DOJ just doing their job -we've heard the evidence of Trump calling Barr and others on numerous personal missions,dph4health
20,2022-11-22 17:54:45+00:00,1595113568328126467,"@hodgetwins @elonmusk @BillFOXLA @FoxNews You mean he is stating obvious facts?  You know, there are millions of people besides trump that see the obvious.",StevosSovets
21,2022-11-22 17:54:44+00:00,1595113567745105925,Elon losing respect by the thousands 👏.. good job sparky. thought you were different. There is no room for hate speech in free speech. trump is pure poison,GeoffJacobson
22,2022-11-22 17:54:44+00:00,1595113567732527104,@doktarky @ericareport What makes you a “Real American”? Supporting the most selfish and dishonest president we’ve ever had in Donald Trump?,Bill_Leacock
23,2022-11-22 17:54:44+00:00,1595113565463220247,"Medical cannabis access trumps illegality of Russian man’s stay, top EU court says – POLITICO https://t.co/8azAqE1RjC",LahtinenMikko
24,2022-11-22 17:54:44+00:00,1595113565362556953,"UPDATE: A former longtime stalker of President Trump must spend nearly six years in federal prison for threatening to assault a Secret Service agent and ""shoot up"" an officer at a VA hospital in New Jersey. #dailyvoice #cliffviewpilot #frankmonte #trumpsta https://t.co/RdXGILuPFk",DVBergen
25,2022-11-22 17:54:43+00:00,1595113563483668480,@AshleyRParker @msnbc Ashley Parker just called Biden a liar and compared him to Trump cause she didn’t get an invite to a wedding. Fire this trash. @washingtonpost Really your reporter called Biden a liar. Damn.,FriegoBen
26,2022-11-22 17:54:43+00:00,1595113562825191425,Trump doesn't have a hair on his ass if he let's them tell HIM what to do! 🤣 https://t.co/6XpXYl3Liq,stoverphoto
27,2022-11-22 17:54:43+00:00,1595113560606003200,"@RandPaul LIAR, you poor lil messenger boy of Putin/Trump.",twainhartemom
28,2022-11-22 17:54:42+00:00,1595113559138402304,"@JimDinFLA @RCookfair @DWUhlfelderLaw Do you honestly think, ""unable to technically do anything"" would stop Trump from asking? Trump was attempting a coup. He was demanding everyone on his side rally to his banners. It's a conversation Lindsay does not want to talk about",punriffer
29,2022-11-22 17:54:42+00:00,1595113558614093825,"@JDisposito @BreitbartNews I, quite honestly, believe you are lying. Many libs &amp; dems are using that line ""I voted for Trump before""...but the way you toss out the word 'MAGA' says otherwise. Not buying it. Go back in your hole. Your negativity is boring af. 😁",LilMizzBlugrazz
30,2022-11-22 17:54:42+00:00,1595113558022688769,"No. They’re angry because America has caught on to their fascist agenda, and they want to dump Trump to throw us off track.

DeSantis is every bit the fascist trump is; he’s simply somewhat less vulgar. 

A polite fascist in the White House is just as abhorrent as a vulgar one https://t.co/WREFOABYTG",ghelt
31,2022-11-22 17:54:42+00:00,1595113557389365248,@ThomasEWoods These will be the same people funding Trump in 2024.,stevebartin
32,2022-11-22 17:54:42+00:00,1595113556986380288,@chrisrich316 @DashDobrofsky And he was silent when the actors in the play murdered Trump and the so-called comedian Kathy whoever held Trump’s severed head. Leftists hypocrites are so emotional and gullible.,boomer78910
33,2022-11-22 17:54:41+00:00,1595113554499506176,@RonnyJacksonTX Trump was right. Again.,HillbillyInLaw
34,2022-11-22 17:54:41+00:00,1595113551273656320,"@Jim_Jordan There always was free speech, just because trump and others got kicked off because of their bullshit does not mean it's not free speech. The same thing happens to other people also, but others don't incite a riot or give bogus medical advice either.  So there's that",P42Hogger
35,2022-11-22 17:54:40+00:00,1595113550217089024,"@magi_jay @AshleyRParker AP taking ""both sides do it"" to a petty level.

Perhaps someone can describe this phenomena, but it appears the media is less critical of continued lies/harmful behavior of Trump/MAGA, &amp; over-analyzes the few &amp; minor *perceived* flaws of the well-intentioned Biden administration.",B_L_Mencken
36,2022-11-22 17:54:40+00:00,1595113550183550976,"#justice #judiciary #corruption A form of corruption now imbedded in US: partisan judges, more overt than ever due to Trump appointments.  The lasting effect will be bad for US democracy.  Another victim of Trump Administration  https://t.co/pfx2LqUfVb",TTrainerglobal
37,2022-11-22 17:54:40+00:00,1595113549822832640,"@NickAdamsinUSA Seems odd then that the rise of the far right racists, White Supremacists, KKK, neo-Nazis was all under one term twice impeached Trump's presidency!",ramukrivus
38,2022-11-22 17:54:40+00:00,1595113548388380672,"American marketing professor Scott Galloway, with a straight face, claims that the GRU is behind the unblocking of Donald Trump's Twitter account.
Allegedly, Russian secret services voted overwhelmingly in a poll by Elon Musk to unblock the former US president's account
MORONIC https://t.co/mK95R6jrwx",DavidRusskian
39,2022-11-22 17:54:40+00:00,1595113548371226624,@SandraC65869624 @FoxNews Nothing your arse! Do you know how many times the criminal Trump had been delaying his depositions using the courts  and him pleading the Fifth all the time?,1ann1rey
40,2022-11-22 17:54:39+00:00,1595113546727444480,"Post clarification: I must give credit where credit is due. 
Although anewseducation was used to point out how the media is using disinformation, it must be noted, they are themselves influenced by the main stream media &amp; divulging false information about Trump as conspiracies.",Deborah48517376
41,2022-11-22 17:54:39+00:00,1595113546408685569,@patriotmimzy She is the silliest spokes person ever in that roll ever in history. Trump had such skillful people that they went on to big roles now. It will be interesting to see where she ends up.,TimSauder3
42,2022-11-22 17:54:39+00:00,1595113545972256768,#México: DONALD TRUMP manda mensaje a la ULTRADERECHA de MÉXICO. https://t.co/XH5IAcoVLj,lado_mx
43,2022-11-22 17:54:39+00:00,1595113543715950592,"@snorman1776 @IAPolls2022 How you explain David Purdue and Kelly Loeffler in your blame everything on Trump scenario? Remember back when Atlanta had their votes counted on election night and in it was a deep red state? Maricopa County, AZ before 2018?",MacAquinas
44,2022-11-22 17:54:38+00:00,1595113542289883138,"@nancook @katierogers @PressSec If only you all had covered all of Trump’s bs and lies with this much gusto, but nah.",SpeedyDBT
45,2022-11-22 17:54:38+00:00,1595113541488545792,"Hypocrites don't care about Ginni Thomas's $15,000 donation to trump &amp; efforts to overturn our election.

Matt Gaetz threatens to defund special counsel Jack Smith over wife's Michelle Obama film - Raw Story - Celebrating 18 Years of Independent Journalism https://t.co/wBcGyeKsGD",FlippingUpset
46,2022-11-22 17:54:38+00:00,1595113540792508418,"@ZubyMusic Trump's balls just shrivelled up inside his body
https://t.co/E3fuUbmMeK",DavidField15
47,2022-11-22 17:54:38+00:00,1595113539458699265,"LOL RT @TheFungi669

Breaking! Sources close to Donald Trump say that he’ll be forming a third party. He will call it “The Turd Party.” https://t.co/t9rDolWZAb",tomiahonen
48,2022-11-22 17:54:38+00:00,1595113538489847809,@Candour99 @realDonaldTrump FBI NOT TRUMP SUPPORTERS,MelissaDHarris3
49,2022-11-22 17:54:37+00:00,1595113537940357121,@oneunderscore__ They think the only reason they performed badly in the election is Trump and don’t seem to realize that people are put off by the extremist takes like that that lead to tragic real life consequences,hotpotatosundae
50,2022-11-22 17:54:37+00:00,1595113537277263872,Donald Trump will testify in New York court to defend his business empire #SmartNews  https://t.co/UPcPeXW16C,RickFreedland
51,2022-11-22 17:54:37+00:00,1595113536208142336,@RonFilipkowski He’s been saying this for how long now?  Definitely longer than the details of tRump’s healthcare plan.,Sivako6
52,2022-11-22 17:54:37+00:00,1595113535784517633,"@reesetheone1 Also, if Trump is a nomination Georgia will stay blue. Anyone else and it's a toss up.",TartanTaterTot
53,2022-11-22 17:54:37+00:00,1595113535180517377,@RpsAgainstTrump Someone please explain why it's ok that @TheJusticeDept hasn't indicted trump for the obstruction of justice crimes outlined in the Mueller Report. #FireMerrickGarland because he refuses to  #IndictTrump the most dangerous criminal in American,MariaJernigan5
54,2022-11-22 17:54:36+00:00,1595113533402140677,"Pompous Pompeo reeks of desperation to be relevant. He can shed the pounds, but not the stench of his failure to act when the time was right - instead of saving all his moral outrage for his book. Unlike the trumps with their lifelong grifting, he knew better, just didn't care. https://t.co/wxb6oDPOyW",hammond777
55,2022-11-22 17:54:36+00:00,1595113533158875136,@joncoopertweets Trump is innocent.,simpson_harland
56,2022-11-22 17:54:36+00:00,1595113531774423040,@SherryfromTex @Patriotintruth @EricMMatheny @catturd2 Do you mean how the Democrats try to sue Trump every time he moves an inch?,PoliticoAnomaly
57,2022-11-22 17:54:36+00:00,1595113531225288705,Go trump!,WSupulski
58,2022-11-22 17:54:35+00:00,1595113529970860032,"@RepAndyBiggsAZ trump pushed the vaccine. hes just as guilty. he said it was safe, and tested, and ""very good"" at preventing covid. bring him in too. 

Desantis 2024.",pibot_s
59,2022-11-22 17:54:35+00:00,1595113528201211904,"@PanhandlePetey @mmpadellan @realDonaldTrump Yeah, this Brooklyn guy is so lame it’s unreal. I can’t imagine how miserable his life is. Bro wakes up and thinks about Trump every single  day 😂",BrandonsBurn3r
60,2022-11-22 17:54:35+00:00,1595113527479767042,"@jimmy_tho @RepAndyBiggsAZ And they shouldn't even have had security clearances. Intelligence officials didn't want to give them, but Trump overruled them.",jakeandikesmom
61,2022-11-22 17:54:35+00:00,1595113526242160640,Trump’s legal issues mount https://t.co/i3tEuGKAMs,LesVDavis
62,2022-11-22 17:54:34+00:00,1595113524178534400,@HorseInSuit @RedPillJunkie_7 @nm87mufc @GaryIsTheDad @TimRunsHisMouth It’s been 7 years of non stop investigations and hatred for Trump. No criminal charges and normal business lawsuits any large corporation might be subject to. Why is that? Why haven’t they thrown him in the gulag? Why weren’t they successful in trying to keep him from running?,Reyna85970205
63,2022-11-22 17:54:33+00:00,1595113521435783169,"@caminonacho_ ¿Vos decís del Tea Party, para buscarle reemplazo a Trump? ¿O la línea socialista de los demócratas puede ganarle al poder financiero de los Clinton?",oscaracuervo
64,2022-11-22 17:54:33+00:00,1595113519598686208,"No, she’ll just go down in history as another #Trump #Maga loser! https://t.co/n1e73E9rPa",2020Vision6
65,2022-11-22 17:54:31+00:00,1595113513235533824,"@RonFilipkowski The attempt to tear down a democracy.  She is modeling  the efforts her hero, Donald Trump.  Are Arizonans going to allow these outsiders to destroy our great State?  The courts in our state must act quickly and decisively to deny them.",DHuff2022
66,2022-11-22 17:54:31+00:00,1595113511793086464,"@Stephenatkison1 @fl7460 @thebradfordfile I am admittedly unaware of any open congressional investigations into trump and his family other than @January6thCmte and that is a lot broader than just them. The @HouseOversight looking into kushners deal, but he was a WH employee.",HorseInSuit
67,2022-11-22 17:54:31+00:00,1595113510002135043,"@JoeSenil Don't die, or Trump will be sad.",Poxl3Z
68,2022-11-22 17:54:31+00:00,1595113509700145152,"The agriculture we import?

Is 1.5 TIMES LARGER THAN our ENTIRE agriculture sector. 

https://t.co/rzxsKziLgO

#Trump2024 #TrumpWasRight #trump #DonaldJTrump #DonaldTrump #TrumpWon

#AmericaFirst #MakeAmericaGreatAgain #maga #Patriots #nationalism #populism #patriotism",AltAltLeft
69,2022-11-22 17:54:31+00:00,1595113509549150208,"@LilyinIndiana @RepMTG Also, don’t forget Trump lied and said that malaria medicine called hydroxychloroquine was a cure for covid, causing more people to die when they took this medicine! I have lupus, and this medicine is used for that,not for Covid! It was a mess. I had people asking me for meds.",Shawn435817561
70,2022-11-22 17:54:30+00:00,1595113507833290752,"@RichardLindow1 @MichaelCKeaton @LightGiving13 @albertmohler So you believe if something is a ""higher authority"" that automatically makes it perfect? By what logic? Oh wait, you're a Trump supporter. https://t.co/cwHPDFabY6",flyest_o
71,2022-11-22 17:54:30+00:00,1595113507447803905,@chota_trump @sachinmehta89 @___dhruva बिल्कुल बिल्कुल जी ऐसे ही हम देश को नम्बर वन बनाएंगे जी।🤣🤣🤣,ModgilSonu
72,2022-11-22 17:54:29+00:00,1595113504658579456,"Tme for everyone to block hope, if you are going to block Trump you also must block the maga trolls like hope who spread Maga hate https://t.co/SaPoARq1fe",Rjmfightracism
73,2022-11-22 17:54:29+00:00,1595113503039246336,"@MattWalshBlog Do you make $$$ on advertisements ?? If you are no longer w/ Trump, I will no longer be a your fan. I hope this is false, time will tell.",TinaTinagoodman
74,2022-11-22 17:54:28+00:00,1595113499281494016,Would Donald Trump be charged with the espionage act?,donnaljen
75,2022-11-22 17:54:27+00:00,1595113495213010946,"@davramdavram until they hold trump accountable, I have no interest in anything any republican has to say about accountability.",AlamedaCraftHal
76,2022-11-22 17:54:27+00:00,1595113494504177670,"@staramby_diane @khorasanbaking @MikeI317 @kyledcheney @GOP @HouseGOP @SenateGOP No one sucked Trump into anything. He was a willing participant with #FOMO, a fear of missing out.",kjw2001
77,2022-11-22 17:54:27+00:00,1595113494411902977,"@NDecapio @Garrett_Archer And hey, Trump was the 45th President! So that must mean *something*, right? RIGHT? 🤔🤣",AdelineMcglynn
78,2022-11-22 17:54:27+00:00,1595113493644337154,@bigbennz @niona1122 @lashepet @Val_Voshchevska @Twitter Well I mean it is a private company and they can do what they want with it. I remember hearing that for 4 years straight as everyone banned trump supporters.,GoneLucidFilms
79,2022-11-22 17:54:27+00:00,1595113492528656384,"@RandelLentz @RSBNetwork @GOP Oz was not a never-Trump.
Even though he deTrumped his promotion,
Trump gave him a shoutout at a rally 
right before the midterms. https://t.co/kBNDLk36CG",bobsopinions
80,2022-11-22 17:54:26+00:00,1595113491098390528,@BonginoReport Kinda like the left doing nothing for American families while spending their time chasing Trump … what a waste..,BikerBill50
81,2022-11-22 17:54:26+00:00,1595113490435698688,"@AmericanMade60 @MikeTheStove @JamesBradleyCA @CBSNews The entire Trump family is under civil and criminal investigation for fraud. And Trump is facing multiple lawsuits for special assault, including a previously dropped claim for allegedly raping a 13 year old girl procured for him by Epstein (it was dropped alleging intimidation)",evansasquatch
82,2022-11-22 17:54:25+00:00,1595113487738363904,Elon Musk is doing to Twitter what Donald Trump did to the GOP: analysis https://t.co/gcDAHieHy5,TekStol
83,2022-11-22 17:54:25+00:00,1595113484945002496,@AshleyRParker TF is wrong with you?? You are comparing Trump's election lies that led to January 6th to Biden not wanting the press at his granddaughter's wedding? This is some both sides BS.,BellaAugust4
84,2022-11-22 17:54:25+00:00,1595113484299051008,Trump says he knows all about DOJ's investigative techniques. https://t.co/JmPX2gSmpH,emptywheel
85,2022-11-22 17:54:24+00:00,1595113482336075776,"DeSantis Reverses Massive Trump Advantage in Iowa, Takes Lead in Caucus Poll via @PolitomixNews https://t.co/ydIRx5Ny6f",CtgjrJr
86,2022-11-22 17:54:24+00:00,1595113481803804672,@JLakeB1 @wmkcpa071814 @anna80926412 @alittlebetty @DWWilber1 @robreiner @GOP If he wanted to set him up all he had to do was play along. Trump was afraid of the Special Council he tried to have Mueller fired on numerous occasions. So that's how innocent people act? Pardon me you really need to read the FINAL SENATE REPORT.,jakkaluz
87,2022-11-22 17:54:24+00:00,1595113481711124480,@87StarsBen I didn't think he was real. How could someone tweet 24 7 with no sleep. I get his tweets because I followed Paul Gosar. But he just visited Trump so I guess he's real. Probably visited Trump due to the Adderall shortage.,4riversyoga
88,2022-11-22 17:54:23+00:00,1595113478611955712,@RepAndyBiggsAZ So Trump should be held accountable too by your standards. Hypocrisy at its best,jfracos
89,2022-11-22 17:54:23+00:00,1595113478368669698,"@RepAdamSchiff Vile rhetoric IS what Dems have done for over 4 decades. As far back as President Reagan, Dem pundits called Reagan ""Hitler"" and every Repub President since, especial Trump, amoung other vile things. And you have been a serial liar all thru the Dem lie of Russia gate.",MikeDailey17
90,2022-11-22 17:54:23+00:00,1595113476774821888,"@DonaldJTrumpJr Saw where daddy is getting another lawsuit...what is this 5 or 6 ongoing? TRUMP = CORRUPTION.   YIKES!!!!!  He's going down, as are his sycophants.",Lynn11519482
91,2022-11-22 17:54:22+00:00,1595113475285532672,@DashDobrofsky Comments such as this one (DeSantis threatening to throw Dr. Fauci across the Potomac) demonstrate that he would NOT be an improvement on Donald Trump.,RobertCPadilla2
92,2022-11-22 17:54:22+00:00,1595113473926926337,@ksorbs Trump.  That's one name.,ismybandcool
93,2022-11-22 17:54:21+00:00,1595113470642356224,@w_terrence Too bad you didn't know trump and his daddy refused to rent to your people AND you ain't even funny... Never even heard of you.  Boy Bye,Renee_Murray1
94,2022-11-22 17:54:21+00:00,1595113469799723008,"She can’t sleep with tRump, she’s too old. https://t.co/MZNeNg50h2",DianMahaffey
95,2022-11-22 17:54:21+00:00,1595113469564493824,Republican who voted to impeach Trump re-elected to US House | US midterm elections 2022 https://t.co/lO7W4jr7WQ,suutannews
96,2022-11-22 17:54:20+00:00,1595113466511396864,"@LeaderMcConnell @GOPLeader
LOOKS LIKE  @realDonaldTrump IS NOT THE PROBLEM. #Gaslighting @ChuckGrassley @SenRonJohnson
@MarshaBlackburn STOP blaming #trump for everything @RepAndyBiggsAZ @RepMattGaetz
@Jim_Jordan @RepBoebert
https://t.co/mhtO0qyjFk",qtessa2
97,2022-11-22 17:54:20+00:00,1595113466045829120,Good news! I like Trump's tweets they irritate all the right people. https://t.co/msHT3R2NPz,GerardAMorrow
98,2022-11-22 17:54:20+00:00,1595113464422596608,"@caslernoel Trump's balls just shrivelled up inside his body
https://t.co/E3fuUbmMeK",DavidField15
99,2022-11-22 17:54:20+00:00,1595113463541399552,"@FritsV4 @KariLake More like a disgusting, itchy rash! 

(You may need a root canal even if you don't want it. Trump is definitely more like a rash.)",DerinJames1
100,2022-11-22 17:54:20+00:00,1595113463374020608,"@RpsAgainstTrump Accused.  Didn’t happen, y’all know it.  But you accused Trump of collusion with Russia Russia Russia.  Gaslight special.",Truck19611
101,2022-11-22 17:54:20+00:00,1595113463340478464,@PurpleLights22 @scobie @TheDuchessZone Or Trump. Or Clinton.,jenatthecoast
102,2022-11-22 17:54:19+00:00,1595113462283137025,"@Dave26617230 @SeanErnst @mattyglesias DeSantis is a better politician than Pence, who basically got picked by Trump because he was getting shown the door in Indiana, and so was willing to take the job.",ATomEAtkins
103,2022-11-22 17:54:19+00:00,1595113462245781504,"@SenTedCruz Sure we have. Remember Ken Starr’s blowjob case? 🤦‍♂️  Trump will be held to account as he should. The man insulted your family, your wife, and here you are, still kissing his ass. Pathetic",Raceyb03
104,2022-11-22 17:54:19+00:00,1595113459754356736,“He craves Trump so much he can’t taste it” is the smoothest way I ever heard someone call another person a dick sucker https://t.co/SnIdqc58TG,MANlTHEDON
105,2022-11-22 17:54:19+00:00,1595113459254845440,"@RichardGrenell Your moral compass is actually a sundial.

Nobody that supports Trump has morals or a gag reflex.",ImagoSosumi
106,2022-11-22 17:54:18+00:00,1595113458152140800,@Nanscrazy @lindyli The head of CNN was recorded by @Project_Veritas talking in a meeting how to ruin Trump in the news and to just make up stories!  hahaha,USCitiz51701118
107,2022-11-22 17:54:18+00:00,1595113457023873024,@JoyceWhiteVance Trump knows he is in trouble.,CatintheHome
108,2022-11-22 17:54:18+00:00,1595113455907835904,"@marklevinshow Yes, it says a lot about Trump supporters, doesn't it?",maria_grif
109,2022-11-22 17:54:18+00:00,1595113455681679360,@lindyli So wait you say failing us again.  So are you saying Trump was right in regards to his fake news claims?,Magi091176
110,2022-11-22 17:54:16+00:00,1595113449537040385,@realGeorgeHotz @nickrw Have a look at this also please...  Why Biden comes up when searching for Trump ? https://t.co/4dmNAAmVJ2,OliverBaumgart
111,2022-11-22 17:54:15+00:00,1595113444952666112,USA: Trumps Kandidatur und das konservative Chaos https://t.co/a8mwmjgN5v,NsSchussler
112,2022-11-22 17:54:15+00:00,1595113444830679040,@DemiSueB @fred_guttenberg I love that President Trump lives in your head rent free,Tuba_tighthead
113,2022-11-22 17:54:15+00:00,1595113442666778624,"Incoming House chairmen cast doubt on Trump special prosecutor, citing past scandals https://t.co/nPTEE5mgGE via @JustTheNews",lilBee67569241
114,2022-11-22 17:54:15+00:00,1595113442016645120,I have an idea since the country is so divided anyways. How about the ppl that didn’t vote for joe Biden. Get to go back to trumps policies and pay the prices they were when he was in office! Boom problem solved lol,Johnall68309749
115,2022-11-22 17:54:14+00:00,1595113441659797504,"Pence is such a loser. No one would even know who he is without Trump!

Exclusive — From a Democrat to a Conservative Vice President: Mike Pence Details Journey in American Politics https://t.co/yTcKsudLig via @BreitbartNews",FreedomFreakUSA
116,2022-11-22 17:54:14+00:00,1595113438157869058,"The NYT is super pissed off they didn't get a wedding invite. Given the number of times they refused to say Trump lied, apparently this is worse. https://t.co/4BuYNhUjMy",JustRowena
117,2022-11-22 17:54:14+00:00,1595113438107557890,@marklevinshow Maybe said trump supporters shouldn’t commit crimes in DC? 🤷🏼‍♀️,MelanieNaylor7
118,2022-11-22 17:54:13+00:00,1595113436534669313,@benshapiro Then I agree with you 100% on Mike Lee's bill. Although I do wish you would reconsider your thoughts on President Trump. He is a great man who loves this country and wants it to get back on track he loves God and he loves this country that's the kind of President we need.,heavens_nevaeh
119,2022-11-22 17:54:11+00:00,1595113429085302784,"@hodgetwins Elon said that tweets must be within the law, what trump did was breaking the law.",marguerite_fair
120,2022-11-22 17:54:11+00:00,1595113428653584385,"@joncoopertweets Wrong on the Trump flag, Commie. The other two you liberals, deep down, worship. 
MAGA 2024",JeffBarnett55
121,2022-11-22 17:54:11+00:00,1595113427584053249,"Thanks to #BLOAT45, Iran is now getting closer to a nuclear weapon.   One more nightmare Trump left as a gift to earth.  Yes, a criminal, corrupt president can cause enormous damage.  

Amend the constitution to require mental health assessments before being allowed to run.",JoeMcJoe11
122,2022-11-22 17:54:11+00:00,1595113427193991168,"@JohannesVarwick Also wer zur ""Weltwoche"" geht ist bereits ganz unten angekommen. In diesem Käsblatt wurde Trump gefeiert, Putin gelobt und in einem Leitartikel Göring als sympathischen Menschen im 3. Reich dargestellt.
Wer dort hingeht für ein Pamphlet hat versagt.",BoringDweller
123,2022-11-22 17:54:11+00:00,1595113426304790528,"@misshana92 @1337gun @elizableu Such a typical jew. You come in hot, kvetching at someone trying to advocate on behalf of sexually abused children and when people clap back at you, you immediately break out your Trump card: ""oh gowd! Anti-semite! It's anudda Shoah!""",RexDexterKang
124,2022-11-22 17:54:10+00:00,1595113424123351040,@SafeH2o4Schools @RonFilipkowski Well if they stall liberal progress on things like future “inflation reduction act” it will for sure help bring down inflation…Dems did this to Trump for 6 years now and we still had the best economy in 60 years,ckrets692
125,2022-11-22 17:54:10+00:00,1595113423259537543,(Raw Story):#GOP 'rebellion' against #Trump will be short-lived and they'll go back to being 'loyal stooges': analyst : If there's any consistency to the Republican Party it's that they seemingly run from Donald Trump each time,newsoneplace
126,2022-11-22 17:54:09+00:00,1595113419925237760,"@AliceNeill3 @CTVNews Really Canadians 😂😂you misguided fool, do you how many Americans are involved with the conservatives and the convoy. You truly are a Trump follower.",kaype8895
127,2022-11-22 17:54:09+00:00,1595113419287371782,@hodgetwins Kinda reminds me of when people were going to leave when trump won.,fatdon1300
128,2022-11-22 17:54:09+00:00,1595113417576132609,"@60Minutes @CBSNews
Going back to listen to Leslie Stahl rationalize her/your journalistic incompetence with the ""Sir, this is 60 Minutes..."" in the last Trump interview is delicious. She/you knew the laptop was Hunter's then but just lied to get his dad across the line. EOTP",DonCashJr
129,2022-11-22 17:54:08+00:00,1595113414422310915,"@davidmweissman Ha ha you people are such hypocrites. Dems, Hillary, Stacey Abrahms complained about 2016 2018 elections no problem for you. Pelosi was responsible for security Jan 6 and refused National Guard help requested by Trump. Good idea that MTG investigates why Pelosi made that decision",SiyuYume
130,2022-11-22 17:54:07+00:00,1595113412496719872,@mmpadellan @realDonaldTrump Thank you for promoting Trump’s still inactive Twitter account. I’m sure he appreciates the attention you are giving him while attempting to promote your image as BrooklynDad_Deviant and sell your merch.,RaccoonBrawler
131,2022-11-22 17:54:07+00:00,1595113412064727045,@njoyzgrl81 @DixieBxtch2a @SouthernCharm2a @CASRCO @jAlmz5 @trump_one @MabelPa48931959 @bodog633 @DK75992291 @johnwbarbour1 @thisZenMoment @jawjaboy71 @Daniel_Rose_CR @45_flyer @abevillott @StoptheKFS @KenKenwings @herderher Hi CM! 🌹,WickedDog3
132,2022-11-22 17:54:07+00:00,1595113411989639168,So Stormy is ready to lose more money to President Trump? Have you folks set up her Go Fund Me payoff account yet? https://t.co/fe4R4hq29p,HildaLough
133,2022-11-22 17:54:07+00:00,1595113411536650241,Imagine being so obsessed with Donald Trump that you spend a good portion of your day blathering on about how he's supposedly going to jail soon. https://t.co/BA6o1JUfjZ,REDXIII_01
134,2022-11-22 17:54:07+00:00,1595113409280106496,"@charlescwcooke Pay wall, guess I’ll have to take their word for it… So these Democrat Rainbow Christians, are they allowed to hate two people at once or do they have to stop hating Trump and switch it over to DeSantis?",insectoverlord1
135,2022-11-22 17:54:06+00:00,1595113407736610817,"@JohnBoyVirginia @Author_ShellyM @ShawnG927 The reason that the pedo island client list HASN'T been released is because Trump isn't in there. Clinton, Gates, Bezos and all your heroes are in the list though.",sierraselectz
